TimeStamp,Detector,Bit received,Bit index(/1250),Bit index(%ile) (1250),Index of predicted bit,Bit predicted 700 first bit 0 (1250),Bit predicted 700 first bit 1 (1250),Bit index(/2500),Bit index(%ile) (2500),Bit predicted 700 first bit 0 (2500),Bit predicted 700 first bit 1 (2500)
43240,2,1,34,740,35,0,1,17,740,1,
22319,3,0,17,1069,18,1,0,8,2319,1,
77235,2,1,61,985,62,1,0,30,2235,1,
76818,3,0,61,568,62,1,0,30,1818,1,
66393,2,1,53,143,54,1,0,26,1393,1,
41792,2,1,33,542,34,1,0,16,1792,1,
20424,2,1,16,424,17,0,1,8,424,1,
28502,3,0,22,1002,23,0,1,11,1002,1,
30567,2,1,24,567,25,0,1,12,567,1,
8765,2,1,7,15,7,0,1,3,1265,0,
40666,2,1,32,666,33,0,1,16,666,1,
97889,3,0,78,389,79,0,1,39,389,1,
93149,2,1,74,649,75,0,1,37,649,1,
91021,2,1,72,1021,73,0,1,36,1021,1,
70985,2,1,56,985,57,0,1,28,985,1,
63756,2,1,51,6,51,0,1,25,1256,0,
93784,3,0,75,34,75,0,1,37,1284,0,
82099,2,1,65,849,66,1,0,32,2099,1,
97864,3,0,78,364,79,0,1,39,364,1,
78623,2,1,62,1123,64,1,0,31,1123,0,
20117,3,0,16,117,17,0,1,8,117,1,
633,3,0,0,633,1,0,1,0,633,1,
76498,3,0,61,248,62,1,0,30,1498,1,
80873,2,1,64,873,65,0,1,32,873,1,
7228,2,1,5,978,6,1,0,2,2228,1,
77686,2,1,62,186,63,0,1,31,186,1,
38626,3,0,30,1126,32,1,0,15,1126,0,
34246,2,1,27,496,28,1,0,13,1746,1,
47567,3,0,38,67,38,1,0,19,67,0,
87731,2,1,70,231,71,0,1,35,231,1,
38708,3,0,30,1208,32,1,0,15,1208,0,
24781,2,1,19,1031,20,1,0,9,2281,1,
4516,2,1,3,766,4,1,0,1,2016,1,
37243,3,0,29,993,30,1,0,14,2243,1,
47827,2,1,38,327,39,0,1,19,327,1,
65514,3,0,52,514,53,0,1,26,514,1,
3467,2,1,2,967,3,0,1,1,967,1,
66123,2,1,52,1123,54,1,0,26,1123,0,
34211,2,1,27,461,28,1,0,13,1711,1,
35099,2,1,28,99,28,1,0,14,99,0,
69001,3,0,55,251,56,1,0,27,1501,1,
40737,2,1,32,737,33,0,1,16,737,1,
36051,3,0,28,1051,29,0,1,14,1051,1,
85925,2,1,68,925,69,0,1,34,925,1,
39588,3,0,31,838,32,1,0,15,2088,1,
83921,3,0,67,171,68,1,0,33,1421,1,
51578,2,1,41,328,42,1,0,20,1578,1,
17067,2,1,13,817,14,1,0,6,2067,1,
58098,3,0,46,598,47,0,1,23,598,1,
54448,3,0,43,698,44,1,0,21,1948,1,
67821,2,1,54,321,55,0,1,27,321,1,
92252,2,1,73,1002,74,1,0,36,2252,1,
2847,3,0,2,347,3,0,1,1,347,1,
65954,2,1,52,954,53,0,1,26,954,1,
11274,2,1,9,24,9,0,1,4,1274,0,
16321,3,0,13,71,13,0,1,6,1321,0,
48231,2,1,38,731,39,0,1,19,731,1,
81089,2,1,64,1089,65,0,1,32,1089,1,
74792,2,1,59,1042,60,1,0,29,2292,1,
78959,3,0,63,209,64,1,0,31,1459,1,
98145,2,1,78,645,79,0,1,39,645,1,
24427,2,1,19,677,20,1,0,9,1927,1,
21296,3,0,17,46,17,0,1,8,1296,0,
46997,3,0,37,747,38,1,0,18,1997,1,
86774,3,0,69,524,70,1,0,34,1774,1,
5981,2,1,4,981,5,0,1,2,981,1,
42208,3,0,33,958,34,1,0,16,2208,1,
52885,2,1,42,385,43,0,1,21,385,1,
10330,3,0,8,330,9,0,1,4,330,1,
93647,3,0,74,1147,76,1,0,37,1147,0,
41456,2,1,33,206,34,1,0,16,1456,1,
51377,2,1,41,127,42,1,0,20,1377,1,
37342,3,0,29,1092,30,1,0,14,2342,1,
42102,3,0,33,852,34,1,0,16,2102,1,
82801,3,0,66,301,67,0,1,33,301,1,
36566,2,1,29,316,30,1,0,14,1566,1,
82800,3,0,66,300,67,0,1,33,300,1,
83279,2,1,66,779,67,0,1,33,779,1,
62830,2,1,50,330,51,0,1,25,330,1,
85453,3,0,68,453,69,0,1,34,453,1,
90664,2,1,72,664,73,0,1,36,664,1,
22002,3,0,17,752,18,1,0,8,2002,1,
34768,3,0,27,1018,28,1,0,13,2268,1,
54667,3,0,43,917,44,1,0,21,2167,1,
64490,3,0,51,740,52,1,0,25,1990,1,
33755,3,0,27,5,27,0,1,13,1255,0,
87499,2,1,69,1249,71,0,1,34,2499,0,
26337,3,0,21,87,21,0,1,10,1337,0,
29394,3,0,23,644,24,1,0,11,1894,1,
4835,2,1,3,1085,4,1,0,1,2335,1,
87333,2,1,69,1083,70,1,0,34,2333,1,
85734,2,1,68,734,69,0,1,34,734,1,
15113,3,0,12,113,13,0,1,6,113,1,
68360,2,1,54,860,55,0,1,27,860,1,
13615,2,1,10,1115,12,1,0,5,1115,0,
49286,3,0,39,536,40,1,0,19,1786,1,
36587,2,1,29,337,30,1,0,14,1587,1,
9648,2,1,7,898,8,1,0,3,2148,1,
81032,2,1,64,1032,65,0,1,32,1032,1,
93731,3,0,74,1231,76,1,0,37,1231,0,
87293,3,0,69,1043,70,1,0,34,2293,1,
69961,2,1,55,1211,57,0,1,27,2461,0,
42240,3,0,33,990,34,1,0,16,2240,1,
43600,2,1,34,1100,35,0,1,17,1100,1,
92103,2,1,73,853,74,1,0,36,2103,1,
95680,2,1,76,680,77,0,1,38,680,1,
42042,3,0,33,792,34,1,0,16,2042,1,
108,3,0,0,108,1,0,1,0,108,1,
37979,2,1,30,479,31,0,1,15,479,1,
78874,3,0,63,124,64,1,0,31,1374,1,
80369,3,0,64,369,65,0,1,32,369,1,
97476,3,0,77,1226,79,0,1,38,2476,0,
2393,2,1,1,1143,3,0,1,0,2393,0,
78712,2,1,62,1212,64,1,0,31,1212,0,
35813,2,1,28,813,29,0,1,14,813,1,
25943,2,1,20,943,21,0,1,10,943,1,
2374,3,0,1,1124,3,0,1,0,2374,0,
94445,2,1,75,695,76,1,0,37,1945,1,
105,2,1,0,105,1,0,1,0,105,1,
13965,3,0,11,215,12,1,0,5,1465,1,
72513,3,0,58,13,58,1,0,29,13,0,
42494,3,0,33,1244,35,0,1,16,2494,0,
17004,2,1,13,754,14,1,0,6,2004,1,
79990,2,1,63,1240,65,0,1,31,2490,0,
53987,2,1,43,237,44,1,0,21,1487,1,
9751,2,1,7,1001,8,1,0,3,2251,1,
51109,3,0,40,1109,42,1,0,20,1109,0,
49018,2,1,39,268,40,1,0,19,1518,1,
27142,3,0,21,892,22,1,0,10,2142,1,
16032,2,1,12,1032,13,0,1,6,1032,1,
68779,3,0,55,29,55,0,1,27,1279,0,
26507,3,0,21,257,22,1,0,10,1507,1,
93871,3,0,75,121,76,1,0,37,1371,1,
8704,2,1,6,1204,8,1,0,3,1204,0,
28191,2,1,22,691,23,0,1,11,691,1,
47197,3,0,37,947,38,1,0,18,2197,1,
403,3,0,0,403,1,0,1,0,403,1,
42804,2,1,34,304,35,0,1,17,304,1,
39561,3,0,31,811,32,1,0,15,2061,1,
24401,3,0,19,651,20,1,0,9,1901,1,
72774,3,0,58,274,59,0,1,29,274,1,
3816,2,1,3,66,3,0,1,1,1316,0,
33564,2,1,26,1064,27,0,1,13,1064,1,
6646,3,0,5,396,6,1,0,2,1646,1,
60570,3,0,48,570,49,0,1,24,570,1,
43469,3,0,34,969,35,0,1,17,969,1,
29952,3,0,23,1202,25,0,1,11,2452,0,
95652,2,1,76,652,77,0,1,38,652,1,
60882,3,0,48,882,49,0,1,24,882,1,
46016,3,0,36,1016,37,0,1,18,1016,1,
54064,2,1,43,314,44,1,0,21,1564,1,
345,2,1,0,345,1,0,1,0,345,1,
56716,3,0,45,466,46,1,0,22,1716,1,
16762,2,1,13,512,14,1,0,6,1762,1,
13956,3,0,11,206,12,1,0,5,1456,1,
51613,2,1,41,363,42,1,0,20,1613,1,
25043,3,0,20,43,20,1,0,10,43,0,
73376,2,1,58,876,59,0,1,29,876,1,
33880,3,0,27,130,28,1,0,13,1380,1,
72619,3,0,58,119,59,0,1,29,119,1,
36609,3,0,29,359,30,1,0,14,1609,1,
71667,3,0,57,417,58,1,0,28,1667,1,
18468,2,1,14,968,15,0,1,7,968,1,
17860,3,0,14,360,15,0,1,7,360,1,
67556,2,1,54,56,54,1,0,27,56,0,
78528,2,1,62,1028,63,0,1,31,1028,1,
87234,2,1,69,984,70,1,0,34,2234,1,
27090,2,1,21,840,22,1,0,10,2090,1,
56579,3,0,45,329,46,1,0,22,1579,1,
42933,2,1,34,433,35,0,1,17,433,1,
65654,3,0,52,654,53,0,1,26,654,1,
27649,3,0,22,149,23,0,1,11,149,1,
32044,2,1,25,794,26,1,0,12,2044,1,
73042,3,0,58,542,59,0,1,29,542,1,
52630,3,0,42,130,43,0,1,21,130,1,
83640,3,0,66,1140,68,1,0,33,1140,0,
9067,3,0,7,317,8,1,0,3,1567,1,
48820,2,1,39,70,39,0,1,19,1320,0,
41782,2,1,33,532,34,1,0,16,1782,1,
32453,3,0,25,1203,27,0,1,12,2453,0,
93678,3,0,74,1178,76,1,0,37,1178,0,
57744,2,1,46,244,47,0,1,23,244,1,
3677,2,1,2,1177,4,1,0,1,1177,0,
35602,2,1,28,602,29,0,1,14,602,1,
13504,2,1,10,1004,11,0,1,5,1004,1,
42982,2,1,34,482,35,0,1,17,482,1,
11627,2,1,9,377,10,1,0,4,1627,1,
36102,3,0,28,1102,30,1,0,14,1102,0,
52725,2,1,42,225,43,0,1,21,225,1,
91703,3,0,73,453,74,1,0,36,1703,1,
61656,3,0,49,406,50,1,0,24,1656,1,
20,2,1,0,20,0,1,0,0,20,0,
48930,2,1,39,180,40,1,0,19,1430,1,
19823,3,0,15,1073,16,1,0,7,2323,1,
8491,2,1,6,991,7,0,1,3,991,1,
4063,3,0,3,313,4,1,0,1,1563,1,
22102,2,1,17,852,18,1,0,8,2102,1,
1926,3,0,1,676,2,1,0,0,1926,1,
80439,3,0,64,439,65,0,1,32,439,1,
61463,2,1,49,213,50,1,0,24,1463,1,
72437,2,1,57,1187,59,0,1,28,2437,0,
22353,3,0,17,1103,19,0,1,8,2353,0,
3613,2,1,2,1113,4,1,0,1,1113,0,
36758,3,0,29,508,30,1,0,14,1758,1,
82424,2,1,65,1174,67,0,1,32,2424,0,
23674,3,0,18,1174,20,1,0,9,1174,0,
50372,2,1,40,372,41,0,1,20,372,1,
60149,2,1,48,149,49,0,1,24,149,1,
44347,2,1,35,597,36,1,0,17,1847,1,
68658,2,1,54,1158,56,1,0,27,1158,0,
63090,3,0,50,590,51,0,1,25,590,1,
63175,3,0,50,675,51,0,1,25,675,1,
55297,3,0,44,297,45,0,1,22,297,1,
83950,3,0,67,200,68,1,0,33,1450,1,
2337,2,1,1,1087,2,1,0,0,2337,1,
16012,2,1,12,1012,13,0,1,6,1012,1,
66694,3,0,53,444,54,1,0,26,1694,1,
89672,2,1,71,922,72,1,0,35,2172,1,
96219,2,1,76,1219,78,1,0,38,1219,0,
12614,3,0,10,114,11,0,1,5,114,1,
61507,3,0,49,257,50,1,0,24,1507,1,
2636,3,0,2,136,3,0,1,1,136,1,
18847,2,1,15,97,15,0,1,7,1347,0,
4094,2,1,3,344,4,1,0,1,1594,1,
50097,2,1,40,97,40,1,0,20,97,0,
90847,2,1,72,847,73,0,1,36,847,1,
82825,2,1,66,325,67,0,1,33,325,1,
31728,2,1,25,478,26,1,0,12,1728,1,
30979,3,0,24,979,25,0,1,12,979,1,
43192,2,1,34,692,35,0,1,17,692,1,
78287,2,1,62,787,63,0,1,31,787,1,
28041,2,1,22,541,23,0,1,11,541,1,
97845,3,0,78,345,79,0,1,39,345,1,
58596,2,1,46,1096,47,0,1,23,1096,1,
70495,3,0,56,495,57,0,1,28,495,1,
92506,2,1,74,6,74,1,0,37,6,0,
4340,3,0,3,590,4,1,0,1,1840,1,
39501,3,0,31,751,32,1,0,15,2001,1,
33809,3,0,27,59,27,0,1,13,1309,0,
58745,2,1,46,1245,48,1,0,23,1245,0,
53419,3,0,42,919,43,0,1,21,919,1,
37958,2,1,30,458,31,0,1,15,458,1,
9338,3,0,7,588,8,1,0,3,1838,1,
74957,2,1,59,1207,61,0,1,29,2457,0,
19125,3,0,15,375,16,1,0,7,1625,1,
92534,2,1,74,34,74,1,0,37,34,0,
21444,3,0,17,194,18,1,0,8,1444,1,
40368,2,1,32,368,33,0,1,16,368,1,
20916,2,1,16,916,17,0,1,8,916,1,
5004,3,0,4,4,4,1,0,2,4,0,
34844,2,1,27,1094,28,1,0,13,2344,1,
34372,2,1,27,622,28,1,0,13,1872,1,
53371,3,0,42,871,43,0,1,21,871,1,
55658,3,0,44,658,45,0,1,22,658,1,
16444,3,0,13,194,14,1,0,6,1444,1,
60732,3,0,48,732,49,0,1,24,732,1,
4136,3,0,3,386,4,1,0,1,1636,1,
8510,2,1,6,1010,7,0,1,3,1010,1,
35968,3,0,28,968,29,0,1,14,968,1,
33254,2,1,26,754,27,0,1,13,754,1,
89648,2,1,71,898,72,1,0,35,2148,1,
36911,2,1,29,661,30,1,0,14,1911,1,
39532,3,0,31,782,32,1,0,15,2032,1,
39278,2,1,31,528,32,1,0,15,1778,1,
83603,2,1,66,1103,68,1,0,33,1103,0,
55597,3,0,44,597,45,0,1,22,597,1,
29439,2,1,23,689,24,1,0,11,1939,1,
22408,3,0,17,1158,19,0,1,8,2408,0,
21587,3,0,17,337,18,1,0,8,1587,1,
3773,2,1,3,23,3,0,1,1,1273,0,
32249,3,0,25,999,26,1,0,12,2249,1,
35483,2,1,28,483,29,0,1,14,483,1,
29829,2,1,23,1079,24,1,0,11,2329,1,
8991,3,0,7,241,8,1,0,3,1491,1,
97421,2,1,77,1171,79,0,1,38,2421,0,
36107,2,1,28,1107,30,1,0,14,1107,0,
31562,2,1,25,312,26,1,0,12,1562,1,
85229,3,0,68,229,69,0,1,34,229,1,
71679,2,1,57,429,58,1,0,28,1679,1,
26356,3,0,21,106,22,1,0,10,1356,1,
51403,3,0,41,153,42,1,0,20,1403,1,
97494,3,0,77,1244,79,0,1,38,2494,0,
29265,2,1,23,515,24,1,0,11,1765,1,
58927,2,1,47,177,48,1,0,23,1427,1,
79831,2,1,63,1081,64,1,0,31,2331,1,
34810,3,0,27,1060,28,1,0,13,2310,1,
67496,2,1,53,1246,55,0,1,26,2496,0,
4908,3,0,3,1158,5,0,1,1,2408,0,
35861,2,1,28,861,29,0,1,14,861,1,
88740,3,0,70,1240,72,1,0,35,1240,0,
97505,3,0,78,5,78,1,0,39,5,0,
34254,2,1,27,504,28,1,0,13,1754,1,
16970,2,1,13,720,14,1,0,6,1970,1,
40642,2,1,32,642,33,0,1,16,642,1,
25928,2,1,20,928,21,0,1,10,928,1,
61936,3,0,49,686,50,1,0,24,1936,1,
56430,2,1,45,180,46,1,0,22,1430,1,
33387,2,1,26,887,27,0,1,13,887,1,
32090,3,0,25,840,26,1,0,12,2090,1,
24446,2,1,19,696,20,1,0,9,1946,1,
60344,2,1,48,344,49,0,1,24,344,1,
73491,3,0,58,991,59,0,1,29,991,1,
13489,2,1,10,989,11,0,1,5,989,1,
20405,2,1,16,405,17,0,1,8,405,1,
56504,2,1,45,254,46,1,0,22,1504,1,
81322,3,0,65,72,65,0,1,32,1322,0,
53967,2,1,43,217,44,1,0,21,1467,1,
40487,2,1,32,487,33,0,1,16,487,1,
33178,3,0,26,678,27,0,1,13,678,1,
90780,2,1,72,780,73,0,1,36,780,1,
83172,2,1,66,672,67,0,1,33,672,1,
54365,3,0,43,615,44,1,0,21,1865,1,
49488,3,0,39,738,40,1,0,19,1988,1,
9705,2,1,7,955,8,1,0,3,2205,1,
59651,3,0,47,901,48,1,0,23,2151,1,
26766,2,1,21,516,22,1,0,10,1766,1,
2883,3,0,2,383,3,0,1,1,383,1,
57847,2,1,46,347,47,0,1,23,347,1,
49409,3,0,39,659,40,1,0,19,1909,1,
28229,3,0,22,729,23,0,1,11,729,1,
71663,3,0,57,413,58,1,0,28,1663,1,
88349,2,1,70,849,71,0,1,35,849,1,
67031,2,1,53,781,54,1,0,26,2031,1,
61923,2,1,49,673,50,1,0,24,1923,1,
39582,3,0,31,832,32,1,0,15,2082,1,
76647,2,1,61,397,62,1,0,30,1647,1,
73612,2,1,58,1112,60,1,0,29,1112,0,
47031,2,1,37,781,38,1,0,18,2031,1,
60366,2,1,48,366,49,0,1,24,366,1,
31768,2,1,25,518,26,1,0,12,1768,1,
52859,2,1,42,359,43,0,1,21,359,1,
67747,2,1,54,247,55,0,1,27,247,1,
49024,2,1,39,274,40,1,0,19,1524,1,
43704,3,0,34,1204,36,1,0,17,1204,0,
66282,2,1,53,32,53,0,1,26,1282,0,
58832,2,1,47,82,47,0,1,23,1332,0,
7194,2,1,5,944,6,1,0,2,2194,1,
44570,3,0,35,820,36,1,0,17,2070,1,
12092,2,1,9,842,10,1,0,4,2092,1,
41462,3,0,33,212,34,1,0,16,1462,1,
92345,2,1,73,1095,74,1,0,36,2345,1,
83898,3,0,67,148,68,1,0,33,1398,1,
45462,2,1,36,462,37,0,1,18,462,1,
58529,3,0,46,1029,47,0,1,23,1029,1,
10370,2,1,8,370,9,0,1,4,370,1,
53831,3,0,43,81,43,0,1,21,1331,0,
26635,2,1,21,385,22,1,0,10,1635,1,
88808,3,0,71,58,71,0,1,35,1308,0,
30251,2,1,24,251,25,0,1,12,251,1,
51965,3,0,41,715,42,1,0,20,1965,1,
18669,2,1,14,1169,16,1,0,7,1169,0,
58974,2,1,47,224,48,1,0,23,1474,1,
38512,3,0,30,1012,31,0,1,15,1012,1,
14084,3,0,11,334,12,1,0,5,1584,1,
29650,3,0,23,900,24,1,0,11,2150,1,
25050,3,0,20,50,20,1,0,10,50,0,
78460,2,1,62,960,63,0,1,31,960,1,
4255,3,0,3,505,4,1,0,1,1755,1,
96993,2,1,77,743,78,1,0,38,1993,1,
55751,3,0,44,751,45,0,1,22,751,1,
20939,2,1,16,939,17,0,1,8,939,1,
53146,3,0,42,646,43,0,1,21,646,1,
29155,2,1,23,405,24,1,0,11,1655,1,
93719,3,0,74,1219,76,1,0,37,1219,0,
57523,2,1,46,23,46,1,0,23,23,0,
68171,3,0,54,671,55,0,1,27,671,1,
93047,2,1,74,547,75,0,1,37,547,1,
73917,2,1,59,167,60,1,0,29,1417,1,
20939,2,1,16,939,17,0,1,8,939,1,
3794,2,1,3,44,3,0,1,1,1294,0,
87205,2,1,69,955,70,1,0,34,2205,1,
95705,2,1,76,705,77,0,1,38,705,1,
1259,2,1,1,9,1,0,1,0,1259,0,
52896,3,0,42,396,43,0,1,21,396,1,
62872,3,0,50,372,51,0,1,25,372,1,
10886,2,1,8,886,9,0,1,4,886,1,
36642,3,0,29,392,30,1,0,14,1642,1,
69392,3,0,55,642,56,1,0,27,1892,1,
27949,2,1,22,449,23,0,1,11,449,1,
77828,3,0,62,328,63,0,1,31,328,1,
83297,2,1,66,797,67,0,1,33,797,1,
26254,3,0,21,4,21,0,1,10,1254,0,
6358,2,1,5,108,6,1,0,2,1358,1,
47959,2,1,38,459,39,0,1,19,459,1,
59216,3,0,47,466,48,1,0,23,1716,1,
23618,3,0,18,1118,20,1,0,9,1118,0,
60805,3,0,48,805,49,0,1,24,805,1,
77752,3,0,62,252,63,0,1,31,252,1,
28742,3,0,22,1242,24,1,0,11,1242,0,
78716,3,0,62,1216,64,1,0,31,1216,0,
93915,3,0,75,165,76,1,0,37,1415,1,
73566,2,1,58,1066,59,0,1,29,1066,1,
19304,3,0,15,554,16,1,0,7,1804,1,
61,2,1,0,61,0,1,0,0,61,0,
22548,2,1,18,48,18,1,0,9,48,0,
97116,2,1,77,866,78,1,0,38,2116,1,
11503,3,0,9,253,10,1,0,4,1503,1,
15051,3,0,12,51,12,1,0,6,51,0,
65633,3,0,52,633,53,0,1,26,633,1,
96330,3,0,77,80,77,0,1,38,1330,0,
14424,2,1,11,674,12,1,0,5,1924,1,
24728,2,1,19,978,20,1,0,9,2228,1,
36206,3,0,28,1206,30,1,0,14,1206,0,
34165,2,1,27,415,28,1,0,13,1665,1,
2777,3,0,2,277,3,0,1,1,277,1,
37962,2,1,30,462,31,0,1,15,462,1,
3764,3,0,3,14,3,0,1,1,1264,0,
78560,2,1,62,1060,63,0,1,31,1060,1,
75347,3,0,60,347,61,0,1,30,347,1,
56976,3,0,45,726,46,1,0,22,1976,1,
42995,2,1,34,495,35,0,1,17,495,1,
90859,2,1,72,859,73,0,1,36,859,1,
85866,2,1,68,866,69,0,1,34,866,1,
57020,2,1,45,770,46,1,0,22,2020,1,
37119,3,0,29,869,30,1,0,14,2119,1,
57898,2,1,46,398,47,0,1,23,398,1,
4889,2,1,3,1139,5,0,1,1,2389,0,
10137,3,0,8,137,9,0,1,4,137,1,
9549,2,1,7,799,8,1,0,3,2049,1,
31453,2,1,25,203,26,1,0,12,1453,1,
39081,2,1,31,331,32,1,0,15,1581,1,
71502,3,0,57,252,58,1,0,28,1502,1,
54670,2,1,43,920,44,1,0,21,2170,1,
97124,2,1,77,874,78,1,0,38,2124,1,
32613,3,0,26,113,27,0,1,13,113,1,
39682,3,0,31,932,32,1,0,15,2182,1,
4176,3,0,3,426,4,1,0,1,1676,1,
53795,2,1,43,45,43,0,1,21,1295,0,
30016,3,0,24,16,24,1,0,12,16,0,
50538,2,1,40,538,41,0,1,20,538,1,
78567,3,0,62,1067,63,0,1,31,1067,1,
21076,2,1,16,1076,17,0,1,8,1076,1,
18678,3,0,14,1178,16,1,0,7,1178,0,
72941,2,1,58,441,59,0,1,29,441,1,
68405,2,1,54,905,55,0,1,27,905,1,
84023,3,0,67,273,68,1,0,33,1523,1,
12113,2,1,9,863,10,1,0,4,2113,1,
43654,3,0,34,1154,36,1,0,17,1154,0,
92237,3,0,73,987,74,1,0,36,2237,1,
1380,2,1,1,130,2,1,0,0,1380,1,
67893,2,1,54,393,55,0,1,27,393,1,
78902,3,0,63,152,64,1,0,31,1402,1,
75083,2,1,60,83,60,1,0,30,83,0,
15266,3,0,12,266,13,0,1,6,266,1,
71215,2,1,56,1215,58,1,0,28,1215,0,
27350,3,0,21,1100,22,1,0,10,2350,1,
49062,2,1,39,312,40,1,0,19,1562,1,
74536,2,1,59,786,60,1,0,29,2036,1,
35763,2,1,28,763,29,0,1,14,763,1,
43275,2,1,34,775,35,0,1,17,775,1,
39654,3,0,31,904,32,1,0,15,2154,1,
36497,2,1,29,247,30,1,0,14,1497,1,
78847,3,0,63,97,63,0,1,31,1347,0,
13993,2,1,11,243,12,1,0,5,1493,1,
33131,2,1,26,631,27,0,1,13,631,1,
82607,3,0,66,107,67,0,1,33,107,1,
60616,3,0,48,616,49,0,1,24,616,1,
2267,2,1,1,1017,2,1,0,0,2267,1,
71246,2,1,56,1246,58,1,0,28,1246,0,
12622,3,0,10,122,11,0,1,5,122,1,
91647,2,1,73,397,74,1,0,36,1647,1,
54321,3,0,43,571,44,1,0,21,1821,1,
32825,2,1,26,325,27,0,1,13,325,1,
82871,3,0,66,371,67,0,1,33,371,1,
12397,3,0,9,1147,11,0,1,4,2397,0,
48406,3,0,38,906,39,0,1,19,906,1,
44114,2,1,35,364,36,1,0,17,1614,1,
98178,3,0,78,678,79,0,1,39,678,1,
57025,3,0,45,775,46,1,0,22,2025,1,
87675,3,0,70,175,71,0,1,35,175,1,
57767,2,1,46,267,47,0,1,23,267,1,
33830,3,0,27,80,27,0,1,13,1330,0,
28331,2,1,22,831,23,0,1,11,831,1,
14541,2,1,11,791,12,1,0,5,2041,1,
34198,2,1,27,448,28,1,0,13,1698,1,
92993,2,1,74,493,75,0,1,37,493,1,
36750,2,1,29,500,30,1,0,14,1750,1,
66231,2,1,52,1231,54,1,0,26,1231,0,
13827,3,0,11,77,11,0,1,5,1327,0,
44084,2,1,35,334,36,1,0,17,1584,1,
29285,2,1,23,535,24,1,0,11,1785,1,
57791,2,1,46,291,47,0,1,23,291,1,
29009,2,1,23,259,24,1,0,11,1509,1,
80973,2,1,64,973,65,0,1,32,973,1,
9322,3,0,7,572,8,1,0,3,1822,1,
87783,3,0,70,283,71,0,1,35,283,1,
95766,2,1,76,766,77,0,1,38,766,1,
53920,2,1,43,170,44,1,0,21,1420,1,
9119,2,1,7,369,8,1,0,3,1619,1,
48698,2,1,38,1198,40,1,0,19,1198,0,
57869,2,1,46,369,47,0,1,23,369,1,
25487,2,1,20,487,21,0,1,10,487,1,
44465,3,0,35,715,36,1,0,17,1965,1,
20865,2,1,16,865,17,0,1,8,865,1,
86444,3,0,69,194,70,1,0,34,1444,1,
93312,2,1,74,812,75,0,1,37,812,1,
68943,3,0,55,193,56,1,0,27,1443,1,
52774,2,1,42,274,43,0,1,21,274,1,
27477,3,0,21,1227,23,0,1,10,2477,0,
29349,2,1,23,599,24,1,0,11,1849,1,
19887,3,0,15,1137,17,0,1,7,2387,0,
8822,2,1,7,72,7,0,1,3,1322,0,
45485,2,1,36,485,37,0,1,18,485,1,
51019,3,0,40,1019,41,0,1,20,1019,1,
33194,2,1,26,694,27,0,1,13,694,1,
24441,2,1,19,691,20,1,0,9,1941,1,
80419,3,0,64,419,65,0,1,32,419,1,
52606,2,1,42,106,43,0,1,21,106,1,
16550,3,0,13,300,14,1,0,6,1550,1,
67503,2,1,54,3,54,1,0,27,3,0,
65307,2,1,52,307,53,0,1,26,307,1,
92868,3,0,74,368,75,0,1,37,368,1,
72715,3,0,58,215,59,0,1,29,215,1,
61059,2,1,48,1059,49,0,1,24,1059,1,
61254,2,1,49,4,49,0,1,24,1254,0,
61181,2,1,48,1181,50,1,0,24,1181,0,
41584,2,1,33,334,34,1,0,16,1584,1,
44074,2,1,35,324,36,1,0,17,1574,1,
61774,3,0,49,524,50,1,0,24,1774,1,
60794,3,0,48,794,49,0,1,24,794,1,
90431,3,0,72,431,73,0,1,36,431,1,
49444,3,0,39,694,40,1,0,19,1944,1,
67578,2,1,54,78,54,1,0,27,78,0,
10221,3,0,8,221,9,0,1,4,221,1,
6311,2,1,5,61,5,0,1,2,1311,0,
80942,2,1,64,942,65,0,1,32,942,1,
82749,2,1,66,249,67,0,1,33,249,1,
77236,2,1,61,986,62,1,0,30,2236,1,
88556,3,0,70,1056,71,0,1,35,1056,1,
88425,3,0,70,925,71,0,1,35,925,1,
68681,2,1,54,1181,56,1,0,27,1181,0,
9921,2,1,7,1171,9,0,1,3,2421,0,
97345,3,0,77,1095,78,1,0,38,2345,1,
84880,2,1,67,1130,69,0,1,33,2380,0,
49677,3,0,39,927,40,1,0,19,2177,1,
36216,3,0,28,1216,30,1,0,14,1216,0,
41345,3,0,33,95,33,0,1,16,1345,0,
77482,2,1,61,1232,63,0,1,30,2482,0,
26170,2,1,20,1170,22,1,0,10,1170,0,
3691,3,0,2,1191,4,1,0,1,1191,0,
30117,3,0,24,117,25,0,1,12,117,1,
44078,3,0,35,328,36,1,0,17,1578,1,
42233,3,0,33,983,34,1,0,16,2233,1,
73466,2,1,58,966,59,0,1,29,966,1,
46045,3,0,36,1045,37,0,1,18,1045,1,
65045,2,1,52,45,52,1,0,26,45,0,
9931,3,0,7,1181,9,0,1,3,2431,0,
2690,3,0,2,190,3,0,1,1,190,1,
36725,2,1,29,475,30,1,0,14,1725,1,
36668,3,0,29,418,30,1,0,14,1668,1,
92480,3,0,73,1230,75,0,1,36,2480,0,
77080,3,0,61,830,62,1,0,30,2080,1,
47457,3,0,37,1207,39,0,1,18,2457,0,
14034,3,0,11,284,12,1,0,5,1534,1,
19989,3,0,15,1239,17,0,1,7,2489,0,
33528,3,0,26,1028,27,0,1,13,1028,1,
83479,2,1,66,979,67,0,1,33,979,1,
53098,3,0,42,598,43,0,1,21,598,1,
